id;video_id;youtube_id;artist_id;artist_name;sond_id;song_title;key;sentence_id;gapped_sent;node_name;group_name;game_name;start_time;end_time;duration;adults_only;offset
21971;546;iX-QaNzd-0Y;2457;Milky Chance;816;Stolen Dance;danced;43839;You've never __ like this before;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;83200;86280;3080;0;0
21972;546;iX-QaNzd-0Y;2457;Milky Chance;816;Stolen Dance;Dancing;43841;__ on do the boogie all night long;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;87790;91940;4150;0;0
21973;546;iX-QaNzd-0Y;2457;Milky Chance;816;Stolen Dance;danced;43858;You've never __ like this before;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;158740;161970;3230;0;0
21974;546;iX-QaNzd-0Y;2457;Milky Chance;816;Stolen Dance;Dancing;43860;__ on do the boogie all night long;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;163590;167280;3690;0;0
21975;546;iX-QaNzd-0Y;2457;Milky Chance;816;Stolen Dance;danced;43865;You've never __ like this before;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;175860;178780;2920;0;0
21976;546;iX-QaNzd-0Y;2457;Milky Chance;816;Stolen Dance;Dancing;43867;__ on do the boogie all night long;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;180530;184290;3760;0;0
21977;546;iX-QaNzd-0Y;2457;Milky Chance;816;Stolen Dance;danced;43873;You've never __ like this before;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;213770;216700;2930;0;0
21978;546;iX-QaNzd-0Y;2457;Milky Chance;816;Stolen Dance;Dancing;43875;__ on do the boogie all night long;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;218580;222280;3700;0;0
21979;546;iX-QaNzd-0Y;2457;Milky Chance;816;Stolen Dance;danced;43880;You've never __ like this before;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;230430;233640;3210;0;0
21980;546;iX-QaNzd-0Y;2457;Milky Chance;816;Stolen Dance;Dancing;43882;__ on do the boogie all night long;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;235470;239420;3950;0;0
21981;548;40nFOYGVJtY;2459;Clean Bandit;818;Extraordinary;Since;43946;__ you've chosen, to leave me frozen;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;40770;44760;3990;0;0
21982;548;40nFOYGVJtY;2459;Clean Bandit;818;Extraordinary;choices;43952;People making __ they can't fake;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;59840;67430;7590;0;0
21983;548;40nFOYGVJtY;2459;Clean Bandit;818;Extraordinary;Sacrifice;43953;__ it all and maybe say;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;67430;75160;7730;0;0
21984;551;yVdnvQsKyUs;2462;Hunter Hayes;821;Everybody'S Got Somebody But Me;noticed;44192;I never would have __ if we'd never met;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;41120;44290;3170;0;0
21985;551;yVdnvQsKyUs;2462;Hunter Hayes;821;Everybody'S Got Somebody But Me;dancing;44201;People slow __ everywhere I go;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;65150;67960;2810;0;0
21986;551;yVdnvQsKyUs;2462;Hunter Hayes;821;Everybody'S Got Somebody But Me;dancer;44202;I'm a good slow __ but you'd never know;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;67960;70870;2910;0;0
21987;552;DYj40-cZ5vI;2463;American Authors;822;Believer;space;44282;There's no __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;93270;95170;1900;0;0
21988;552;DYj40-cZ5vI;2463;American Authors;822;Believer;space;44298;There's no __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;133210;135150;1940;0;0
21989;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;grace;44323;Are you going to age with __?;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;81330;87610;6280;0;0
21990;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;grace;44325;Are you going to age with __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;93320;99410;6090;0;0
21991;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;face;44326;Only to wake and hide your __?;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;99410;105790;6380;0;0
21992;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;grace;44337;Are you going to age with __?;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;154810;160990;6180;0;0
21993;553;VgXOPeobPcI;2464;Bastille;823;Oblivion;trace;44338;Are you going to leave a path to __?;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;160990;166940;5950;0;0
21995;557;0go2nfVXFgA;2467;The Vamps;827;Somebody To You;face;44520;Looking for a way that I can see your __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;79280;82200;2920;0;0
21996;558;sCDdQwVRwxM;2467;The Vamps;828;Wild Heart;dance;44571;Tonight we'll __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;47760;50880;3120;0;0
21997;558;sCDdQwVRwxM;2467;The Vamps;828;Wild Heart;dance;44586;Tonight we'll __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;98490;100990;2500;0;0
21998;558;sCDdQwVRwxM;2467;The Vamps;828;Wild Heart;dance;44605;Tonight we'll __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;148410;151240;2830;0;0
21999;558;sCDdQwVRwxM;2467;The Vamps;828;Wild Heart;dance;44614;Tonight we'll __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;172980;175340;2360;0;0
22009;563;xGPeNN9S0Fg;2442;One Direction;831;Little Things;voice;44756;I know you've never loved the sound of your __ on tape;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;95400;100280;4880;0;0
22017;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;face;45815;When I see your __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;66470;71050;4580;0;0
22018;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;face;45829;When I see your __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;136730;141420;4690;0;0
22019;567;LjhCEhWiKXk;2421;Bruno Mars;851;Just The Way You Are;face;45841;When I see your __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;189600;194480;4880;0;0
22020;568;SR6iYWJxHqs;2421;Bruno Mars;852;Grenade;face;45873;You'll smile in my __ then rip the brakes out my car;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;90750;95220;4470;0;0
22021;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;face;46959;That __ of an angel;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;22790;25240;2450;0;0
22022;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;paced;46961;As I __ back and forth all this time;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;30550;35320;4770;0;0
22023;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;princess;46968;That I'm not a __, this ain't a fairy tale;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;50200;55280;5080;0;0
22024;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;chance;46977;And never really had a __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;93570;99080;5510;0;0
22025;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;princess;46984;I'm not a __, this ain't a fairy tale;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;117690;122960;5270;0;0
22026;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;princess;46994;Cause I'm not your __, this ain't a fairytale;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;174640;179890;5250;0;0
22027;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;chance;93057;'Can you give me another __?';sound_s;sound_s;sounds_s_ch_jh_zh_w_f;15080;80550;65470;0;0
22028;569;D1Xr-JFLxik;2448;Taylor Swift;870;White Horse;chance;93063;'Can you give me another __?';sound_s;sound_s;sounds_s_ch_jh_zh_w_f;212670;217020;4350;0;0
22029;570;Jb2stN7kH28;2448;Taylor Swift;871;Our Song;notice;47024;I almost didn't __ all the roses;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;83230;86490;3260;0;0
22030;571;VuNIsY6JdUw;2448;Taylor Swift;872;You Belong With Me;since;47109;I haven't seen it in a while __ she brought you down;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;89130;92850;3720;0;0
22039;572;8xg3vE8Ie_E;2448;Taylor Swift;874;Love Story;prince;47225;You'll be the __ and I'll be the princess;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;72850;77010;4160;0;0
22040;572;8xg3vE8Ie_E;2448;Taylor Swift;874;Love Story;princess;47225;You'll be the prince and I'll be the __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;72850;77010;4160;0;0
22041;572;8xg3vE8Ie_E;2448;Taylor Swift;874;Love Story;prince;47235;You'll be the __ and I'll be the princess;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;125390;128940;3550;0;0
22042;572;8xg3vE8Ie_E;2448;Taylor Swift;874;Love Story;princess;47235;You'll be the prince and I'll be the __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;125390;128940;3550;0;0
22043;573;0G3_kG5FFfQ;2439;Avril Lavigne;876;When You'Re Gone;pieces;47339;The __ of my heart are missing you;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;59400;63930;4530;0;0
22044;573;0G3_kG5FFfQ;2439;Avril Lavigne;876;When You'Re Gone;face;47341;The __ I came to know is missing too;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;66650;70530;3880;0;0
22045;573;0G3_kG5FFfQ;2439;Avril Lavigne;876;When You'Re Gone;pieces;47357;The __ of my heart are missing you;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;140760;144910;4150;0;0
22046;573;0G3_kG5FFfQ;2439;Avril Lavigne;876;When You'Re Gone;face;47359;The __ I came to know is missing too;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;147590;151560;3970;0;0
22047;573;0G3_kG5FFfQ;2439;Avril Lavigne;876;When You'Re Gone;pieces;47374;The __ of my heart are missing you;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;194670;198690;4020;0;0
22048;573;0G3_kG5FFfQ;2439;Avril Lavigne;876;When You'Re Gone;face;47376;The __ I came to know is missing too;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;201210;205810;4600;0;0
22053;577;oofSnsGkops;2461;James Blunt;881;You'Re Beautiful;face;47614;I saw your __ in a crowded place;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;59810;66440;6630;0;0
22054;577;oofSnsGkops;2461;James Blunt;881;You'Re Beautiful;place;47614;I saw your face in a crowded __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;59810;66440;6630;0;0
22055;577;oofSnsGkops;2461;James Blunt;881;You'Re Beautiful;face;47619;She could see from my __ that I was,;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;93540;96850;3310;0;0
22056;577;oofSnsGkops;2461;James Blunt;881;You'Re Beautiful;face;47626;I saw your __ in a crowded place;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;122750;129090;6340;0;0
22057;577;oofSnsGkops;2461;James Blunt;881;You'Re Beautiful;place;47626;I saw your face in a crowded __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;122750;129090;6340;0;0
22058;577;oofSnsGkops;2461;James Blunt;881;You'Re Beautiful;face;47632;There must be an angel with a smile on her __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;165210;171620;6410;0;0
22059;577;oofSnsGkops;2461;James Blunt;881;You'Re Beautiful;face;47634;But it's time to __ the truth;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;182270;188220;5950;0;0
22067;582;74aOxH4R5Ow;2424;Demi Lovato;912;Warrior;once;49396;All it took was __, I'll never be the same;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;162810;168780;5970;0;0
22068;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;scene;50588;She was more like a beauty queen from a movie __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;28480;32790;4310;0;0
22069;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;dance;50590;Who will __ on the floor in the round;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;37950;42920;4970;0;0
22070;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;dance;50591;She said I am the one, who will __ on the floor in the round;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;42920;52980;10060;0;0
22071;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;scene;50593;She told me her name was Billie Jean, as she caused a __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;52980;57210;4230;0;0
22072;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;dance;50595;Who will __ on the floor in the round;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;62810;69430;6620;0;0
22073;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;danced;50608;Cause we __ on the floor in the round;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;120370;124680;4310;0;0
22074;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;advice;50609;So take my strong __, just remember to always think twice;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;124680;132190;7510;0;0
22075;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;twice;50609;So take my strong advice, just remember to always think __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;124680;132190;7510;0;0
22076;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;twice;50610;(Do think __, do think twice);sound_s;sound_s;sounds_s_ch_jh_zh_w_f;132190;135640;3450;0;0
22077;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;twice;50610;(Do think twice, do think __);sound_s;sound_s;sounds_s_ch_jh_zh_w_f;132190;135640;3450;0;0
22078;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;danced;50611;She told my baby we'd __ till three, then she looked at me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;135640;139650;4010;0;0
22079;585;Zi_XLOBDo_Y;2486;Michael Jackson;933;Billie Jean;danced;50613;Cause we __ on the floor in the round, baby;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;144930;151190;6260;0;0
22080;586;PivWY9wn5ps;2486;Michael Jackson;934;Man In The Mirror;once;50642;For __ in my life;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;12390;18220;5830;0;0
22081;586;PivWY9wn5ps;2486;Michael Jackson;934;Man In The Mirror;difference;50644;Gonna make a __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;20460;21930;1470;0;0
22082;586;PivWY9wn5ps;2486;Michael Jackson;934;Man In The Mirror;place;50662;If you want to make the world a better __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;80530;82990;2460;0;0
22083;586;PivWY9wn5ps;2486;Michael Jackson;934;Man In The Mirror;place;50671;Cause they got no __ to be;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;128080;131400;3320;0;0
22084;586;PivWY9wn5ps;2486;Michael Jackson;934;Man In The Mirror;place;50676;If you want to make the world a better __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;147560;149940;2380;0;0
22085;586;PivWY9wn5ps;2486;Michael Jackson;934;Man In The Mirror;place;50681;If you want to make the world a better __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;166670;169080;2410;0;0
22086;586;PivWY9wn5ps;2486;Michael Jackson;934;Man In The Mirror;place;50689;If you want to make the world a better __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;185890;188210;2320;0;0
22087;586;PivWY9wn5ps;2486;Michael Jackson;934;Man In The Mirror;place;50701;If you want to make the world a better __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;209730;212530;2800;0;0
22120;591;hEhutIEUq8k;2489;Mika;948;We Are Golden;circus;51568;Teenage dreams in a teenage __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;19080;22580;3500;0;0
22121;591;hEhutIEUq8k;2489;Mika;948;We Are Golden;circus;51586;Teenage dreams in a teenage __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;73490;77500;4010;0;0
22122;591;hEhutIEUq8k;2489;Mika;948;We Are Golden;circus;51607;Teenage dreams in a teenage __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;135930;139940;4010;0;0
22123;591;hEhutIEUq8k;2489;Mika;948;We Are Golden;circus;51622;Teenage dreams in a teenage __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;182550;186780;4230;0;0
22124;592;0CGVgAYJyjk;2489;Mika;949;Grace Kelly;Grace;51645;I try to be like __ Kelly;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;24940;28720;3780;0;0
22125;592;0CGVgAYJyjk;2489;Mika;949;Grace Kelly;Grace;51672;I try to be like __ Kelly;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;76090;79850;3760;0;0
22126;592;0CGVgAYJyjk;2489;Mika;949;Grace Kelly;reduced;106713;The last time we talked, Mr. Smith, you __ me to tears;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;2440;5990;3550;0;0
22127;643;r5yaoMjaAmE;2502;Christina Perri;980;Human;force;53544;I can __ a laugh;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;50940;57820;6880;0;0
22128;643;r5yaoMjaAmE;2502;Christina Perri;980;Human;dance;53545;I can __ and play the part;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;57820;61030;3210;0;0
22129;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53734;Up on in this, __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;23750;26140;2390;0;0
22130;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53736;So you gots to __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;29130;31420;2290;0;0
22131;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53738;In this __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;34860;36590;1730;0;0
22132;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53740;So just __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;40160;41760;1600;0;0
22133;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53751;Up on in this, __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;64959;67510;2551;0;0
22134;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53753;So you gots to __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;70390;72650;2260;0;0
22135;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53755;In this __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;76190;77910;1720;0;0
22136;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53757;So just __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;81380;82820;1440;0;0
22137;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;ice;53760;Cop you a drink, go head and rock your __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;88020;90080;2060;0;0
22138;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;celebrating;53761;Because we __ No More Drama in our life;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;90080;93050;2970;0;0
22139;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53765;So grab somebody and get your ass on the __ floor;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;100440;103710;3270;0;0
22140;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53767;Up on in this, __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;106340;108830;2490;0;0
22141;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53769;So you gots to __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;111620;114050;2430;0;0
22142;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53771;In this __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;117620;119310;1690;0;0
22143;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53773;So just __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;122710;124310;1600;0;0
22144;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;celebrate;53781;We're gonna __ all night;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;146590;149210;2620;0;0
22145;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53784;Making you __ all night and I;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;154810;157060;2250;0;0
22146;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53789;Up on in this, __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;168720;170920;2200;0;0
22147;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53791;So you gots to __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;173720;176080;2360;0;0
22148;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;53793;In this __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;179590;181260;1670;0;0
22149;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;106717;Up on in this, __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;189190;191640;2450;0;0
22150;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;106719;So you gots to __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;194420;200450;6030;0;0
22151;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;106721;In this __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;200450;201740;1290;0;0
22152;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;106723;So just __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;205720;207480;1760;0;0
22153;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;106725;Up on in this, __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;209760;212520;2760;0;0
22154;593;znlFu_lemsU;2503;Mary J. Blige;984;Family Affair;dance;106727;So you gots to __ for me;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;215330;196690;-18640;0;0
22155;594;WVe80iZtlYU;2506;Backstreet Boys;988;Incomplete;spaces;53988;Empty __ fill me up with hopes;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;17350;24860;7510;0;0
22156;594;WVe80iZtlYU;2506;Backstreet Boys;988;Incomplete;faces;53989;Distant __ with no place left to go;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;24860;32110;7250;0;0
22157;594;WVe80iZtlYU;2506;Backstreet Boys;988;Incomplete;place;53989;Distant faces with no __ left to go;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;24860;32110;7250;0;0
22158;594;WVe80iZtlYU;2506;Backstreet Boys;988;Incomplete;Voices;53997;__ tell me I should carry on;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;92570;100110;7540;0;0
22159;594;WVe80iZtlYU;2506;Backstreet Boys;988;Incomplete;face;53999;Baby, my baby, it's written on your __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;107250;114660;7410;0;0
22160;594;WVe80iZtlYU;2506;Backstreet Boys;988;Incomplete;face;54007;I don't want to make you __ this world alone;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;162380;173380;11000;0;0
22161;595;MEb2CecR11I;2506;Backstreet Boys;989;Larger Than Life;prices;54017;There are __ to fame, alright;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;85670;92880;7210;0;0
22162;596;GIQn8pab8Vc;2507;R. Kelly;991;I Believe I Can Fly;silence;54104;Sometimes __ can seem so loud;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;135100;143200;8100;0;0
22174;601;mqFLXayD6e8;2512;Shania Twain;1004;That Don'T Impress Me Much;special;54946;You think you're __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;32860;36510;3650;0;0
22175;601;mqFLXayD6e8;2512;Shania Twain;1004;That Don'T Impress Me Much;scientist;54948;Okay, so you're a rocket __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;40860;43680;2820;0;0
22176;601;mqFLXayD6e8;2512;Shania Twain;1004;That Don'T Impress Me Much;place;54957;Because Heaven forbid it should fall outta __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;82770;86230;3460;0;0
22177;601;mqFLXayD6e8;2512;Shania Twain;1004;That Don'T Impress Me Much;special;54958;You think you're something __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;86230;90290;4060;0;0
22178;601;mqFLXayD6e8;2512;Shania Twain;1004;That Don'T Impress Me Much;special;54970;You think you're something __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;148410;151420;3010;0;0
22180;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;dance;55649;I wanna __ with somebody;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;87180;91920;4740;0;0
22181;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;dance;55651;I wanna __ with somebody;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;95660;100190;4530;0;0
22182;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;dance;55653;I wanna __ with somebody;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;103770;108120;4350;0;0
22183;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;dance;55655;I wanna __ with somebody;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;111840;116290;4450;0;0
22184;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;chance;55661;I need a man who'll take a __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;139890;143010;3120;0;0
22185;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;dance;55665;I wanna __ with somebody;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;154270;158500;4230;0;0
22186;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;dance;55667;I wanna __ with somebody;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;162370;166550;4180;0;0
22187;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;dance;55669;I wanna __ with somebody;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;170440;174670;4230;0;0
22188;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;dance;55671;I wanna __ with somebody;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;178520;182980;4460;0;0
22189;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;chance;55677;I need a man who'll take a __;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;202770;205590;2820;0;0
22190;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;dance;55681;I wanna __ with somebody;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;216890;221160;4270;0;0
22191;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;dance;55683;I wanna __ with somebody;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;225240;229490;4250;0;0
22192;603;eH3giaIzONA;2515;Whitney Houston;1014;I Wanna Dance With Somebody Who Loves Me;dance;55685;I wanna __ with somebody;sound_s;sound_s;sounds_s_ch_jh_zh_w_f;233010;237290;4280;0;0
