Y8ygKnBtKAk,Justin Timberlake,Not A Bad Thing,pair,Flying on a big old __ of wings,421350,430480,9130,1,string_air,strings_are_ear_air,strings,,,,,,
Y8ygKnBtKAk,Justin Timberlake,Not A Bad Thing,pair,I'd fly away on this __ of wings with you,466570,479980,13410,1,string_air,strings_are_ear_air,strings,,,,,,
Y8ygKnBtKAk,Justin Timberlake,Not A Bad Thing,pair,If I had a __ of wings,479980,484870,4890,1,string_air,strings_are_ear_air,strings,,,,,,
Y8ygKnBtKAk,Justin Timberlake,Not A Bad Thing,pair,On a big old __ of wings,519790,528400,8610,1,string_air,strings_are_ear_air,strings,,,,,,
Y8ygKnBtKAk,Justin Timberlake,Not A Bad Thing,pair,Now if I had a __ of wings,528400,533290,4890,1,string_air,strings_are_ear_air,strings,,,,,,
Y8ygKnBtKAk,Justin Timberlake,Not A Bad Thing,pair,Flying on a big old __ of wings,567040,576240,9200,1,string_air,strings_are_ear_air,strings,,,,,,
Y8ygKnBtKAk,Justin Timberlake,Not A Bad Thing,pair,I'd fly away on this __ of wings with you,612570,624700,12130,1,string_air,strings_are_ear_air,strings,,,,,,
Y8ygKnBtKAk,Justin Timberlake,Not A Bad Thing,pair,I'd fly away on this __ of wings with you,636820,648510,11690,1,string_air,strings_are_ear_air,strings,,,,,,
Y8ygKnBtKAk,Justin Timberlake,Not A Bad Thing,pair,I'd fly away on this __ of wings with you,661150,268000,-393150,1,string_air,strings_are_ear_air,strings,,,,,,
JXRN_LkCa_o,Chris Brown,Loyal,air,All is funny in the __,120960,122950,1990,1,string_air,strings_are_ear_air,strings,,,,,,
f2JuxM-snGc,Lorde,Team,air,I'm kind of over gettin' told to throw my hands up in the __,85610,92360,6750,0,string_air,strings_are_ear_air,strings,,,,,,
f2JuxM-snGc,Lorde,Team,air,I'm kind of over gettin' told to throw my hands up in the __,133330,140000,6670,0,string_air,strings_are_ear_air,strings,,,,,,
pZ12_E5R3qc,Beyonce,Partition,hair,"Oh baby, b-baby be sweatin' on my __",219370,221970,2600,1,string_air,strings_are_ear_air,strings,,,,,,
OJGUbwVMBeA,Demi Lovato,Really Don'T Care,air,I'll walk right up to you and put one finger in the __,92790,97150,4360,0,string_air,strings_are_ear_air,strings,,,,,,
xKkb13IU_DE,Kid Ink,Show Me,air,Hands in the __ looking for ***** right now,93140,95690,2550,1,string_air,strings_are_ear_air,strings,,,,,,
xKkb13IU_DE,Kid Ink,Show Me,air,Hands in the __ looking for ***** right now,161860,164100,2240,1,string_air,strings_are_ear_air,strings,,,,,,
ukick72Qafc,Brantley Gilbert,Bottoms Up,air,"Hey y'all, whatever ya sippin get it up in the __",134030,143540,9510,0,string_air,strings_are_ear_air,strings,,,,,,
nlcIKh6sBtc,Lorde,Royals,affair,"We don't care, we aren't caught up in your love __",50320,55090,4770,0,string_air,strings_are_ear_air,strings,,,,,,
nlcIKh6sBtc,Lorde,Royals,affair,"We don't care, we aren't caught up in your love __",123930,128440,4510,0,string_air,strings_are_ear_air,strings,,,,,,
nlcIKh6sBtc,Lorde,Royals,affair,We aren't caught up in your love __,171470,173590,2120,0,string_air,strings_are_ear_air,strings,,,,,,
yyDUC1LUXSU,Robin Thicke,Blurred Lines,hair,He don't smack that *** and pull your __ for you,167750,169780,2030,1,string_air,strings_are_ear_air,strings,,,,,,
BiOmXeKyrxo,Maejor Ali,Lolly,air,"*** everywhere, throw them dollars in the __ (mhmm)",153010,155950,2940,1,string_air,strings_are_ear_air,strings,,,,,,
BiOmXeKyrxo,Maejor Ali,Lolly,chair,"She pop that ***** on me, I fell back in the __",158880,162060,3180,1,string_air,strings_are_ear_air,strings,,,,,,
QJO3ROT-A4E,One Direction,What Makes You Beautiful,hair,The way that you flip your __ gets me overwhelmed,37820,41480,3660,1,string_air,strings_are_ear_air,strings,,,,,,
QJO3ROT-A4E,One Direction,What Makes You Beautiful,hair,The way that you flip your __ gets me overwhelmed,99250,102960,3710,1,string_air,strings_are_ear_air,strings,,,,,,
QJO3ROT-A4E,One Direction,What Makes You Beautiful,hair,The way that you flip your __ gets me overwhelmed,149250,152880,3630,1,string_air,strings_are_ear_air,strings,,,,,,
QJO3ROT-A4E,One Direction,What Makes You Beautiful,hair,The way that you flip your __ gets me overwhelmed,164550,168260,3710,1,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",0,2240,2240,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",7600,9520,1920,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",15150,17100,1950,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"(Red Man Chawki) Feel the magic in the __,",22440,24680,2240,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",29850,32060,2210,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",37360,39480,2120,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",75220,77020,1800,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",82340,84450,2110,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",89950,92090,2140,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",97460,99570,2110,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",135050,137110,2060,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",142400,144700,2300,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",149940,152160,2220,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",157530,159650,2120,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",195120,197190,2070,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",202500,204450,1950,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",209850,212150,2300,0,string_air,strings_are_ear_air,strings,,,,,,
BAkqJT_sMKQ,Magic System,Magic In The Air,air,"Feel the magic in the __,",217520,219570,2050,0,string_air,strings_are_ear_air,strings,,,,,,
25QyCxVkXwQ,Elton John,Can You Feel The Love Tonight,air,Disaster's in the __,23590,32619,9029,0,string_air,strings_are_ear_air,strings,,,,,,
