bESGLojNYSo,Lady Gaga,Poker Face,glue,I'm not lying I'm just stunning with my love __ gunnin',149370,152890,3520,0,Feature_Has_Phoneme_Uw_Spelled_Ue,sound_uw,sounds_aw_ow_uw,,,,,,
Z4bVgEVnvyI,Drake,All Me,knew,"I touched down in '86, __ I was a man by the age of 6",109580,113540,3960,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
Z4bVgEVnvyI,Drake,All Me,new,"I heard your __ ****, ***** hated it, Damon Wayans, homie don't play that ****",117290,121210,3920,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
Z4bVgEVnvyI,Drake,All Me,new,"My __ girl is on Glee and ****, probably making more money than me and ****",238560,242070,3510,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
RubBzkZzpUA,Drake,Started From The Bottom,new,"No __ *****s, ***** we don't feel that",111020,113450,2430,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
RubBzkZzpUA,Drake,Started From The Bottom,new,"No __ *****s, ***** we don't feel that",121650,124620,2970,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
QjlFqgRbICY,Kendrick Lamar,A.D.H.D,new,And the fact that she just might open up when the __ flow start to drown,123030,126080,3050,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
yyr2gEouEMM,Kendrick Lamar,Poetic Justice,new,You were so __ to this life but God damn you got adjusted,133780,137070,3290,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
NtxmnBQmfZs,Kendrick Lamar,Money Trees,knew,"And that's a lifestyle that we never __ (We never knew, we never knew)",73550,76600,3050,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
NtxmnBQmfZs,Kendrick Lamar,Money Trees,knew,"And that's a lifestyle that we never knew (We never __, we never knew)",73550,76600,3050,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
NtxmnBQmfZs,Kendrick Lamar,Money Trees,knew,"And that's a lifestyle that we never knew (We never knew, we never __)",73550,76600,3050,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
NtxmnBQmfZs,Kendrick Lamar,Money Trees,new,"Bump that __ E-40 at the school (Way at the school, way at the school)",137440,140570,3130,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
PsO6ZnUZI0g,Kanye West,Stronger,New,"__ Gospel homey - take 6. And take this, haters",65510,69820,4310,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
FWOsbGP5Ox4,2Pac,California Love,crews,Flossing but have caution we collide with other __,157250,159960,2710,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
_JZom_gVfuw,The Notorious B.I.G.,Juicy,few,"You had a __, but not that many",81730,86400,4670,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
_JZom_gVfuw,The Notorious B.I.G.,Juicy,interviews,"Lunches, brunches, __ by the pool",125670,128470,2800,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
_JZom_gVfuw,The Notorious B.I.G.,Juicy,few,"You had a __, but not that many",151630,156420,4790,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
_JZom_gVfuw,The Notorious B.I.G.,Juicy,crew,And my whole __ is lounging,176210,178190,1980,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
phaJXp_zMYM,The Notorious B.I.G.,Big Poppa,crew,"The back of the club, mackin' hoes, my __'s behind me (huh)",33750,36650,2900,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
phaJXp_zMYM,The Notorious B.I.G.,Big Poppa,crew,"You gon' be here for a while, I'm gon' go call my __",107370,109890,2520,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
phaJXp_zMYM,The Notorious B.I.G.,Big Poppa,crew,You go call your __,109890,111250,1360,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
phaJXp_zMYM,The Notorious B.I.G.,Big Poppa,few,"Conversate for a __, 'cause in a few, we gon' do",124540,127510,2970,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
phaJXp_zMYM,The Notorious B.I.G.,Big Poppa,few,"Conversate for a few, 'cause in a __, we gon' do",124540,127510,2970,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
CB0gNT4-tIE,Rick Ross,No Games,new,"Double M, we poppin', shoppin' buying __ clothes",84380,87720,3340,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
5qm8PH4xAss,50 Cent,In Da Club,few,Been hit wit a __ shells but I don't walk wit a limp,55470,58180,2710,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
5qm8PH4xAss,50 Cent,In Da Club,New,But holla in __ York them *****s'll tell ya I'm loco,63420,66200,2780,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
N6O2ncUKvlg,Nelly,Just A Dream,knew,Cause I __ that it just ain't right,71280,73470,2190,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
eU4ZvfkmOck,The Game,Ali Bomaye,new,I'm bout to rumble in the jungle in these __ Kanye's,97500,100920,3420,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
eU4ZvfkmOck,The Game,Ali Bomaye,threw,My lawyer __ them gloves on and beat another case,104280,107670,3390,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
eU4ZvfkmOck,The Game,Ali Bomaye,New,"Like __ Orleans, like Baltimore, come to Compton you'll see murders",117370,120720,3350,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
bd2B6SjMh_w,Gnarls Barkley,Crazy,knew,I just __ too much,50230,55250,5020,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
1plPyJdXKIY,Warren G,Regulate,new,Onto a whole __ level,192160,193350,1190,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
1plPyJdXKIY,Warren G,Regulate,new,On a whole __ level,197300,198580,1280,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
otCpCn0l4Wo,Mc Hammer,U Can'T Touch This,new,Fresh __ kicks and pants,44050,45800,1750,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
ktvTqknDobU,Image Dragons,Radioactive,new,"Welcome to the __ age, to the new age.",62450,66210,3760,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
ktvTqknDobU,Image Dragons,Radioactive,new,"Welcome to the new age, to the __ age.",62450,66210,3760,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
ktvTqknDobU,Image Dragons,Radioactive,new,"Welcome to the __ age, to the new age.",66210,70080,3870,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
ktvTqknDobU,Image Dragons,Radioactive,new,"Welcome to the new age, to the __ age.",66210,70080,3870,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
ktvTqknDobU,Image Dragons,Radioactive,new,"Welcome to the __ age, to the new age.",118620,122230,3610,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
ktvTqknDobU,Image Dragons,Radioactive,new,"Welcome to the new age, to the __ age.",118620,122230,3610,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
ktvTqknDobU,Image Dragons,Radioactive,new,"Welcome to the __ age, to the new age.",122230,126270,4040,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
ktvTqknDobU,Image Dragons,Radioactive,new,"Welcome to the new age, to the __ age.",122230,126270,4040,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
ktvTqknDobU,Image Dragons,Radioactive,new,"Welcome to the __ age, to the new age.",161020,164510,3490,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
ktvTqknDobU,Image Dragons,Radioactive,new,"Welcome to the new age, to the __ age.",161020,164510,3490,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
ktvTqknDobU,Image Dragons,Radioactive,new,"Welcome to the __ age, to the new age.",164510,168310,3800,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
ktvTqknDobU,Image Dragons,Radioactive,new,"Welcome to the new age, to the __ age.",164510,168310,3800,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
YXwYJyrKK5A,Two Door Cinema Club,What You Know,few,In a __ weeks,28240,29700,1460,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
B9dSYgd5Elk,Mgmt,Time To Pretend,anew,Love must be forgotten. life can always start up __,176880,190900,14020,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
Sv6dMFF_yts,Fun.,We Are Young,new,Maybe we could find __ ways to fall apart,98060,101240,3180,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
CTAud5O7Qqk,Modest Mouse,Float On,news,"Bad __ comes, don't you worry even when it lands",80660,87340,6680,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
CTAud5O7Qqk,Modest Mouse,Float On,news,Good __ will work it way to all them plans,87340,90310,2970,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
CTAud5O7Qqk,Modest Mouse,Float On,news,"Well, we'll float on, good __ is on the way",96730,110440,13710,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
gM7Hlg75Mlo,Neon Trees,Animal,knew,In your eyes I see the eyes of somebody I __ before long long long ago,32680,41190,8510,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
FuvWc3ToDHg,Beach House,Myth,new,Found yourself in a __ direction,126130,132620,6490,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
#NAME?,Counting Crows,Mr. Jones,New,I was down at the __ Amsterdam,13540,16820,3280,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
#NAME?,Counting Crows,Mr. Jones,knew,If I __ Picasso,128960,131500,2540,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
lL2ZwXj1tXM,Three Days Grace,Never Too Late,knew,The world we __,114960,117850,2890,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
fV4DiAyExN0,Hoobastank,The Reason,new,A reason to start over __,60480,66800,6320,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
fV4DiAyExN0,Hoobastank,The Reason,new,A reason to start over __,118440,124780,6340,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
fV4DiAyExN0,Hoobastank,The Reason,new,A reason to start over __,187750,194440,6690,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
xGytDsqkQY8,Semisonic,Closing Time,new,Every __ beginning comes from some other beginning's end.,112480,120260,7780,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
xGytDsqkQY8,Semisonic,Closing Time,new,Every __ beginning comes from some other beginning's end,259140,241000,-18140,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
FC3y9llDXuM,Wheatus,Teenage Dirtbag,knew,He'd simply kick my *** if he __ the truth,77400,82530,5130,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
y6Sxv-sUYtM,Pharrel Williams,Happy,news,Here comes bad __ talking this and that,60680,66560,5880,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
RbtPXFlZlHg,Jason Derulo,Talk Dirty,New,"'Cause I know what the girl them need, __ York to Haiti",20090,25070,4980,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
RbtPXFlZlHg,Jason Derulo,Talk Dirty,new,I think I need a __ one,75350,77210,1860,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
0KSOMA3QBU0,Katy Perry,Dark Horse,knew,I __ you were,13470,15940,2470,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
O-zpOMYRi0w,Iggy Azalea,Fancy,knew,"I said baby, I do this, I thought that, you __ this",57400,60200,2800,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
O-zpOMYRi0w,Iggy Azalea,Fancy,knew,"Put that paper over all, I thought you __ that, knew that",80110,82760,2650,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
O-zpOMYRi0w,Iggy Azalea,Fancy,knew,"Put that paper over all, I thought you knew that, __ that",80110,82760,2650,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
NmugSMBh_iI,The Archies,Maps,drew,We __ a map to a better place,19590,23730,4140,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
o4Yzj-m_SBk,Miranda Lambert,Somethin' Bad,New,"We're rolling down the road, down to __ Orleans",87040,89980,2940,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
o4Yzj-m_SBk,Miranda Lambert,Somethin' Bad,New,About to tear it up down in __ Orleans,100490,102900,2410,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
gfA-tPKPoNs,Owl City,Beautiful Times,new,Leaving my healing heart with a __ scar,108780,112590,3810,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
Qtb11P1FWnc,Coldplay,Magic,view,"And with all your magic, I disappear from __",129830,140060,10230,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
VPRjCeoBqrI,Coldplay,A  Sky Full Of Stars,view,Such a heavenly __,208690,216150,7460,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
W1tzURKYFNs,Miley Cyrus,Adore You,knew,God __ exactly what he was doing,195010,200660,5650,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
bcWWArLFgys,One Direction,Midnight Memories,new,Straight off the plane to a __ hotel,3150,9220,6070,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
EHkozMIXZ8w,Eminem,The Monster,blew,"When I __, see, it was confusing",31430,32870,1440,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
EHkozMIXZ8w,Eminem,The Monster,blew,"Abused ink, used it as a tool when I __ steam (Woo!)",36050,39080,3030,1,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
#NAME?,Taylor Swift,Sweeter Than Fiction,knew,"I will say, I __ it all along",49610,53730,4120,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
#NAME?,Taylor Swift,Sweeter Than Fiction,knew,"I will say, I __ it all along",93960,98200,4240,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
#NAME?,Taylor Swift,Sweeter Than Fiction,knew,"I will say, I __ it all along",193550,197660,4110,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
Qc9c12q3mrc,Avicii,Addicted To You,knew,"Before I, I __ what hit me, baby, you were flowing though my veins",42800,51030,8230,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
DYj40-cZ5vI,American Authors,Believer,new,As life breaks __ ground,95170,99630,4460,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
DYj40-cZ5vI,American Authors,Believer,new,As life breaks __ ground,135150,139440,4290,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
e-ORhEE9VVg,Taylor Swift,Blank Space,New,"__ money, suit and tie",27610,30610,3000,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
kz9UBfXmXsM,A Great Big World,Already Home,New,If only __ York wasn't so far away,56000,61290,5290,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
kz9UBfXmXsM,A Great Big World,Already Home,New,If only __ York wasn't so far away,101880,107250,5370,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
kz9UBfXmXsM,A Great Big World,Already Home,New,If only __ York wasn't so far away,171500,177350,5850,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
kz9UBfXmXsM,A Great Big World,Already Home,New,If only __ York wasn't so far away,191430,197280,5850,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
POkQXeTv7-4,Keyshia Cole,Heaven Sent,few,A __ times in the past,32670,34910,2240,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
UpsKGvPjAgw,One Direction,Steal My Girl,new,"'Today, we're gonna take it to a __ level'",50930,54400,3470,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
Zlot0i3Zykw,Taylor Swift,Red,new,Loving him is like driving a __ Maserati down a dead end street,14530,23250,8720,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
Zlot0i3Zykw,Taylor Swift,Red,new,His love was like driving a __ Maserati down a dead-end street,214310,33020,-181290,0,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,,,,,,
#NAME?,One Direction,Best Song Ever,Through,__ the doors and past the guards,7900,11920,4020,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
XjwZAa2EjKA,Katy Perry,Unconditionally,through,Walk __ this storm I would,85820,89650,3830,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
5hzgS9s-tE8,Ellie Goulding,Anything Could Happen,through,But now I've seen it __,110350,112600,2250,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
b-3BI9AspYc,Rihanna,What Now,through,"Whatever it is, it feels like it's laughing at me __ the glass of a two-sided mirror",30000,37780,7780,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
b-3BI9AspYc,Rihanna,What Now,through,"Whatever it is, it feels like it's laughing at me __ the glass of a two-sided mirror",94500,102180,7680,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
b-3BI9AspYc,Rihanna,What Now,through,'Cause I spent every hour just going __ the motions,158640,163030,4390,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
TH8m6J3gPH0,Robin Thicke,Give It 2 U,through,Runnin' __ your mind like Jackie Joyner,148530,150560,2030,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
FyXtoTLLcDk,Justin Timberlake,Tko,through,"Tried to go below the belt, __ my chest,",84460,88960,4500,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
FyXtoTLLcDk,Justin Timberlake,Tko,through,"Tried to go below the belt, __ my chest",181170,184050,2880,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
FyXtoTLLcDk,Justin Timberlake,Tko,through,"Tried to go below the belt, __ my chest",278610,283770,5160,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
FyXtoTLLcDk,Justin Timberlake,Tko,through,"Tried to go below the belt, __ my chest",324750,329580,4830,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
g1j1qwQQ8-Q,James Blunt,Bonfire Heart,through,"Just trying to break __, trying to make you mine",89770,94020,4250,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
rYEDA3JcQqw,Adele,Rolling In The Deep,through,Throw your soul __ every open door,150540,155710,5170,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
Ob7vObnFUJc,Beyoncй,Love On Top,through,After fighting __ my tears and finally you put me first,54050,60800,6750,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
Ob7vObnFUJc,Beyoncй,Love On Top,through,After fighting __ my tears and finally you put me first,135690,142400,6710,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
FHp2KgyQUFk,Beyoncй,Best Thing I Never Had,through,I'm so __ with that,59690,62120,2430,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
FHp2KgyQUFk,Beyoncй,Best Thing I Never Had,through,I'm so __ with that,125090,127640,2550,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
FHp2KgyQUFk,Beyoncй,Best Thing I Never Had,through,I'm so __ with that,171260,173670,2410,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
FHp2KgyQUFk,Beyoncй,Best Thing I Never Had,through,I'm so __ with that,195500,198000,2500,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
bnVUHWCynig,Beyoncй,Halo,through,Burning __ my darkest night,100050,103200,3150,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
3OnnDqH6Wj8,Flo Rida,Good Feeling,through,See me running __ the crowd full of melee,127370,129320,1950,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
m20BTdy9FGI,Olly Murs,Dear Darlin',through,And no one understands what we went __.,24930,28360,3430,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
m20BTdy9FGI,Olly Murs,Dear Darlin',through,And if my words break __ the wall,33740,38450,4710,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
m20BTdy9FGI,Olly Murs,Dear Darlin',through,And no one understands what we went __.,71180,74820,3640,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
m20BTdy9FGI,Olly Murs,Dear Darlin',through,So if my words break __ the wall,103500,107790,4290,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
m20BTdy9FGI,Olly Murs,Dear Darlin',through,And no one understands what we went __.,141080,144740,3660,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
m20BTdy9FGI,Olly Murs,Dear Darlin',through,And no one understands what we went __.,187410,191060,3650,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
F3EG4olrFjY,Olly Murs,Dance With Me Tonight,through,I feel the music moving __ your body,80820,83090,2270,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
W3vijeR0ZRs,Olly Murs,Hand On Heart,through,"We're doing well, we've been __ hell,",37940,40740,2800,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
sOnqjkJTMaA,Michael Jackson,Thriller,through,All __ the night I'll save you from the terrors on,208960,213640,4680,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
DGIgXP9SvB8,Will.I.Am,Thatpower,through,Been __ all that stress y'all,156960,158760,1800,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
rywUS-ohqeE,Alicia Keys,No One,Through,__ the days and nights,35220,37640,2420,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
rywUS-ohqeE,Alicia Keys,No One,Through,__ the days and nights,109980,112570,2590,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
KQ6zr6kCPj8,Lmfao,Party Rock Anthem,through,"Yo, I'm runnin' __ these hoes like Draino",87860,90780,2920,1,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
oTbcO9qaE5g,Cher,Believe,through,And I can't break __,35460,39150,3690,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
oTbcO9qaE5g,Cher,Believe,through,Cause I've got time to think it __,108530,112720,4190,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
oTbcO9qaE5g,Cher,Believe,through,Well I know that I'll get __ this,145540,151940,6400,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
TJAfLE39ZZ8,Amy Winehouse,Back To Black,through,So far removed from all that we went __,53000,62530,9530,0,Feature_Has_Phoneme_Uw_Spelled_Ough,sound_uw,sounds_aw_ow_uw,,,,,,
