id;video_id;youtube_id;artist_id;artist_name;song_id;song_title;key;lemma;sentence_id;gapped_sent;year;start_time;end_time;duration;adults_only;offset
771;127;k6M5C-oKw9k;81;Ne-Yo;129;miss independent;woman;woman;7337;Kinda __ that don't even need my help;3-4;114080;117120;3040;0;0
772;476;B8FTyEdLjqA;115;Mario;147;let me love you;woman;woman;8373;You're the type of __ (deserves good things);3-4;50860;53370;2510;0;0
773;476;B8FTyEdLjqA;115;Mario;147;let me love you;woman;woman;8399;You're the type of __ (deserves good things);3-4;121890;124450;2560;0;0
774;189;Rbm6GXllBiw;364;Guns N' Roses;194;paradise city;woman;woman;10708;I wanna see, what a __ can be;3-4;349980;353870;3890;1;0
775;269;vThD7ot9oII;447;Janis Joplin;277;piece of my heart;woman;woman;13369;An' didn't I give you nearly everything that a __ possibly can?;3-4;35120;40330;5210;0;0
776;269;vThD7ot9oII;447;Janis Joplin;277;piece of my heart;woman;woman;13372;But I'm gonna show you, baby, that a __ can be tough.;3-4;46510;52060;5550;0;0
777;322;eCxaXqwRhvw;808;J. Cole;332;crooked smile;woman;woman;15733;Oh, you a __? I don't know how you deal;3-4;38480;40630;2150;1;0
778;597;8N2k-gv6xNE;2512;Shania Twain;1002;any man of mine;woman;woman;54842;This is what a __ wants;3-4;14730;19910;5180;0;0
779;597;8N2k-gv6xNE;2512;Shania Twain;1002;any man of mine;woman;woman;54863;When I say another __'s lookin' better than me;3-4;96180;99410;3230;0;0
780;597;8N2k-gv6xNE;2512;Shania Twain;1002;any man of mine;woman;woman;54894;This is what a __ wants;3-4;238580;247310;8730;0;0
781;600;ZJL4UGSbeFg;2512;Shania Twain;1003;man! i feel like a woman!;woman;woman;54906;The best thing about being a __;3-4;46820;50580;3760;0;0
782;600;ZJL4UGSbeFg;2512;Shania Twain;1003;man! i feel like a woman!;woman;woman;54914;Man! I feel like a __!;3-4;82930;93320;10390;0;0
783;600;ZJL4UGSbeFg;2512;Shania Twain;1003;man! i feel like a woman!;woman;woman;54919;The best thing about being a __;3-4;109120;113000;3880;0;0
784;600;ZJL4UGSbeFg;2512;Shania Twain;1003;man! i feel like a woman!;woman;woman;54927;Man! I feel like a __!;3-4;145270;165020;19750;0;0
785;600;ZJL4UGSbeFg;2512;Shania Twain;1003;man! i feel like a woman!;woman;woman;54928;The best thing about being a __;3-4;165020;168820;3800;0;0
786;600;ZJL4UGSbeFg;2512;Shania Twain;1003;man! i feel like a woman!;woman;woman;54936;Man! I feel like a __!;3-4;203880;216900;13020;0;0
787;28;ekzHIouo8Q4;10;Bruno Mars;29;when i was your man;probably;probably;1905;Oh, I know I'm __ much too late;3-4;159000;162340;3340;0;11000
788;67;fwK7ggA3-bU;28;Maroon 5;68;one more night;probably;probably;3929;I'll be waking up in the morning __ hating myself;3-4;81240;86320;5080;1;0
789;104;t4H_Zoh7G5A;55;Jennifer Lopez;105;on the floor;probably;probably;5943;If I ain't wrong we'd __ die on the floor;3-4;141600;144870;3270;1;0
790;253;gxEPV4kolz0;420;Billy Joel;259;piano man;probably;probably;12852;And __ will be for life;3-4;174150;188150;14000;0;0
791;308;j5-yKhDd64s;802;Eminem;318;not afraid;probably;probably;14841;Admittedly, I __ did it subliminally;3-4;181580;184120;2540;1;0
792;487;Z4bVgEVnvyI;803;Drake;322;all me;probably;probably;15207;My new girl is on Glee and ****, __ making more money than me and ****;3-4;238560;242070;3510;1;0
793;318;QjlFqgRbICY;806;Kendrick Lamar;328;a.d.h.d;probably;probably;15485;And they __ relatives relevant for a rebel's dream;3-4;56660;59640;2980;1;0
794;344;XSbZidsgMfw;846;Tyler The Creator;354;yonkers;probably;probably;17541;But I don't give a ****, so he's __ just like me;3-4;225300;228190;2890;1;0
795;348;bd2B6SjMh_w;890;Gnarls Barkley;358;crazy;Probably;probably;17702;__;3-4;69330;76070;6740;0;-21000
796;348;bd2B6SjMh_w;890;Gnarls Barkley;358;crazy;Probably;probably;17733;__;3-4;182050;191930;9880;0;-21000
797;350;otCpCn0l4Wo;970;MC Hammer;361;u can't touch this;probably;probably;17924;Then you __ are dead;3-4;118980;119750;770;0;0
798;350;otCpCn0l4Wo;970;MC Hammer;361;u can't touch this;probably;probably;17935;You'll __ get hyped boy 'cause you know you can't u can't touch this;3-4;138840;142490;3650;0;0
799;422;zwFS69nA-1w;1837;Bright Eyes;438;first day of my life;probably;probably;20530;And I'd __ be happy';3-4;120730;125800;5070;0;0
800;315;QK8mJJJvaes;3091;Macklemore & Ryan Lewis;2086;Thrift shop feat. wanz;Probably;probably;108962;__ should've washed this, smells like R. Kelly sheets;3-4;57830;61150;3320;0;0
801;28;ekzHIouo8Q4;10;Bruno Mars;29;when i was your man;remember;remember;1914;'Cause I __ how much you loved to dance;3-4;188000;192060;4060;0;11000
802;57;bnVUHWCynig;23;Beyoncé;58;halo;Remember;remember;3494;__ those walls I built;3-4;25120;28160;3040;0;0
803;83;fUYaosyR4bE;36;Lily Allen;84;not fair;remember;remember;4725;Then I __;3-4;80930;81450;520;1;24500
804;119;cPJUBQd-PNM;71;Usher;121;dj got us fallin' in love;remember;remember;6778;I think I __ those eyes, eyes, eyes, eyes;3-4;33900;38890;4990;1;0
805;119;cPJUBQd-PNM;71;Usher;121;dj got us fallin' in love;remember;remember;6803;I think I __ those eyes, eyes, eyes, eyes;3-4;97640;103030;5390;1;0
806;154;i3Jv9fNPjgk;150;Azealia Banks;156;212;remember;remember;8916;See, I __ you when you were;3-4;175390;177120;1730;1;0
807;162;MS91knuzoOA;351;Pearl Jam;167;jeremy;remember;remember;9387;Clearly I __;3-4;76770;80180;3410;1;0
808;184;Tgcc5V9Hu3g;362;David Bowie;189;heroes;remember;remember;10428;(I __);3-4;124250;127010;2760;1;0
809;304;NRtvqT_wMeY;608;Soul Asylum;313;runaway train;remember;remember;14604;Can you help me __ how to smile;3-4;77740;81960;4220;0;0
810;348;bd2B6SjMh_w;890;Gnarls Barkley;358;crazy;remember;remember;17689;I __ when;3-4;19570;20820;1250;0;-21000
811;348;bd2B6SjMh_w;890;Gnarls Barkley;358;crazy;remember;remember;17690;I __, I remember when I lost my mind;3-4;20820;25420;4600;0;-21000
812;348;bd2B6SjMh_w;890;Gnarls Barkley;358;crazy;remember;remember;17690;I remember, I __ when I lost my mind;3-4;20820;25420;4600;0;-21000
813;348;bd2B6SjMh_w;890;Gnarls Barkley;358;crazy;remember;remember;17722;And all I __, is thinking;3-4;140560;144310;3750;0;-21000
814;383;YXwYJyrKK5A;1787;Two Door Cinema Club;398;what you know;remember;remember;19275;Just __ I know;3-4;106100;110730;4630;0;0
815;405;rjFaenf1T-Y;1803;Edward Sharpe & the Magnetic Zeros;420;home;remember;remember;20058;Jade Alexander, do you __ that day you fell out of my window?;3-4;190360;198250;7890;1;0
816;405;rjFaenf1T-Y;1803;Edward Sharpe & the Magnetic Zeros;420;home;remember;remember;20061;You were bleeding all over the place and I rushed you out to the hospital, you __ that?;3-4;204960;208280;3320;1;0
817;422;zwFS69nA-1w;1837;Bright Eyes;438;first day of my life;remember;remember;20521;I __ the time you drove all night;3-4;85990;91070;5080;0;0
818;440;dZLfasMPOU4;2214;Fountains of Wayne;459;stacy's mom;remember;remember;21250;Stacy, do you __ when I mowed your lawn? (mowed your lawn);3-4;88970;96980;8010;0;0
819;510;BBAtAM7vtgc;2426;Kanye West;777;bound 2;remember;remember;41306;Hey, you __ where we first met?;3-4;127770;131240;3470;1;0
820;661;hlVBg7_08n0;3091;Macklemore & Ryan Lewis;2091;Same love;remember;remember;109206;I __ doing the math, like;3-4;71460;73170;1710;0;0
821;30;b-3BI9AspYc;11;Rihanna;31;what now;supposed;suppose;1991;I'm __ to be in love;3-4;89490;92160;2670;0;0
822;34;FyXtoTLLcDk;13;Justin Timberlake;35;tko;supposed;suppose;2222;What am I __ to do?;3-4;70870;72430;1560;1;0
823;34;FyXtoTLLcDk;13;Justin Timberlake;35;tko;supposed;suppose;2257;What am I __ to do?;3-4;168360;169650;1290;1;0
824;34;FyXtoTLLcDk;13;Justin Timberlake;35;tko;supposed;suppose;2304;What am I __ to do?;3-4;265530;267030;1500;1;0
825;77;W3vijeR0ZRs;31;Olly Murs;78;hand on heart;supposed;suppose;4412;Nothings __ too yeah.;3-4;88850;98410;9560;1;0
826;83;fUYaosyR4bE;36;Lily Allen;84;not fair;supposed;suppose;4707;Oh you're __ to care;3-4;48030;50020;1990;1;24500
827;83;fUYaosyR4bE;36;Lily Allen;84;not fair;supposed;suppose;4715;Oh you're __ to care;3-4;63550;65430;1880;1;24500
828;83;fUYaosyR4bE;36;Lily Allen;84;not fair;supposed;suppose;4745;Oh you're __ to care;3-4;111280;113110;1830;1;24500
829;83;fUYaosyR4bE;36;Lily Allen;84;not fair;supposed;suppose;4753;Oh you're __ to care;3-4;127000;128810;1810;1;24500
830;83;fUYaosyR4bE;36;Lily Allen;84;not fair;supposed;suppose;4771;Oh you're __ to care;3-4;174300;176310;2010;1;24500
831;83;fUYaosyR4bE;36;Lily Allen;84;not fair;supposed;suppose;4779;Oh you're __ to care;3-4;190370;192480;2110;1;24500
832;98;oTbcO9qaE5g;49;Cher;99;believe;supposed;suppose;5666;What am I __ to do;3-4;87110;91100;3990;0;0
833;476;B8FTyEdLjqA;115;Mario;147;let me love you;supposed;suppose;8382;Show you the way love's __ to be;3-4;74890;79670;4780;0;0
834;476;B8FTyEdLjqA;115;Mario;147;let me love you;supposed;suppose;8408;Show you the way love's __ to be;3-4;146000;150810;4810;0;0
835;476;B8FTyEdLjqA;115;Mario;147;let me love you;supposed;suppose;8421;Show you the way love's __ to be;3-4;186660;191740;5080;0;0
836;476;B8FTyEdLjqA;115;Mario;147;let me love you;supposed;suppose;8428;Show you the way love's __ to be;3-4;206970;212220;5250;0;0
837;476;B8FTyEdLjqA;115;Mario;147;let me love you;supposed;suppose;8435;Show you the way love's __ to be yeah;3-4;227260;233710;6450;0;0
838;328;UePtoxDhJSw;813;Wiz Khalifa;338;black and yellow;supposed;suppose;16298;Stay high like how I'm __ to do;3-4;141260;142900;1640;1;0
839;421;gM7Hlg75Mlo;1836;Neon Trees;437;animal;supposed;suppose;20617;I'm __ to fill it up with something, something , something;3-4;26530;32680;6150;0;0
840;468;scHS8YaYoRA;2403;Ed Sheeran;751;sing;supposed;suppose;39678;I don’t really know what I’m __ to say;3-4;99280;101100;1820;0;0
841;510;BBAtAM7vtgc;2426;Kanye West;777;bound 2;supposed;suppose;41271;When a real ***** hold you down, you __ to drown, bound;3-4;16610;19610;3000;1;0
842;623;WpBeGJjGMNs;2973;christina aguilera;1973;this is me [live show/event];supposed;suppose;103828;I'm exactly where I'm __ to be now;3-4;33610;37160;3550;0;0
843;623;WpBeGJjGMNs;2973;christina aguilera;1973;this is me [live show/event];supposed;suppose;103837;I'm exactly where I'm __ to be now;3-4;83620;87220;3600;0;0
844;623;WpBeGJjGMNs;2973;christina aguilera;1973;this is me [live show/event];supposed;suppose;103846;I'm exactly where I'm __ to be now;3-4;131130;134670;3540;0;0
845;32;TH8m6J3gPH0;12;Robin Thicke;33;give it 2 u;often;often;2181;I'm __ antsy, hope that convince you;3-4;158620;160450;1830;1;0
846;34;FyXtoTLLcDk;13;Justin Timberlake;35;tko;difficult;difficult;2212;But you can’t run from yourself, that’s where it’s __;3-4;38780;41770;2990;1;0
847;128;Gj5L9SYhoSE;82;Marina and The Diamonds;130;primadonna;difficult;difficult;7386;You say that I'm kinda __;3-4;14460;18380;3920;0;0
848;128;Gj5L9SYhoSE;82;Marina and The Diamonds;130;primadonna;difficult;difficult;7409;You say that I'm kinda __;3-4;89380;93450;4070;0;0
849;128;Gj5L9SYhoSE;82;Marina and The Diamonds;130;primadonna;difficult;difficult;7432;You say that I'm kinda __;3-4;164350;168040;3690;0;0
850;128;Gj5L9SYhoSE;82;Marina and The Diamonds;130;primadonna;difficult;difficult;7441;You say that I'm kinda __;3-4;198300;201880;3580;0;0
851;572;8xg3vE8Ie_E;2448;Taylor Swift;874;love story;difficult;difficult;47238;This love is __, but it's real;3-4;137480;141630;4150;0;0
852;36;Ys7-6_t7OEQ;14;Justin Bieber;37;beauty and a beat;complete;complete;2422;Who can make my life __;3-4;142920;145900;2980;1;0
853;36;Ys7-6_t7OEQ;14;Justin Bieber;37;beauty and a beat;complete;complete;2438;Who can make my life __;3-4;249710;254680;4970;1;0
854;36;Ys7-6_t7OEQ;14;Justin Bieber;37;beauty and a beat;complete;complete;2453;Who can make my life __;3-4;309990;315730;5740;1;0
855;474;Ve9cBwI-pAg;36;Lily Allen;83;somewhere only we know;complete;complete;10447;Sat by the river, and it made me __;3-4;39230;44820;5590;0;0
856;253;gxEPV4kolz0;420;Billy Joel;259;piano man;complete;complete;12826;But it's sad and it's sweet and I knew it __;3-4;64460;68430;3970;0;0
857;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;enough;enough;2847;Just give me a reason, just a little bit's __;3-4;50210;54640;4430;0;0
858;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;enough;enough;2863;Just give me a reason, just a little bit's __;3-4;118670;122620;3950;0;0
859;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;enough;enough;2870;We're collecting dust, but our love's __;3-4;144290;149250;4960;0;0
860;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;enough;enough;2876;Just give me a reason just a little bit's __;3-4;164200;168320;4120;0;0
861;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;enough;enough;2881;Just give me a reason, just a little bit's __;3-4;184140;188540;4400;0;0
862;480;lwlogyj7nFE;369;Red Hot Chili Peppers;203;under the bridge;enough;enough;11072;I could not get __;3-4;201970;205190;3220;0;0
863;316;2YcIgow6TDk;805;Jay-Z;326;holy grail;enough;enough;15331;Enough is __, I'm calling this off;3-4;170340;172150;1810;1;0
864;579;iy4mXZN1Zzk;2479;Robbie Williams;898;feel;enough;enough;48480;I cannot get __;3-4;135290;165500;30210;0;0
865;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50746;Don't stop 'til you get __;3-4;60260;61420;1160;0;0
866;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50748;Don't srop 'til you get __;3-4;63070;68500;5430;0;0
867;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50750;Don't stop'til you get __;3-4;72260;75080;2820;0;0
868;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50759;Don't stop 'til you get __;3-4;123370;124530;1160;0;0
869;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50761;Don't srop 'til you get __;3-4;127160;128759;1599;0;0
870;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50763;Don't stop'til you get __;3-4;131170;152260;21090;0;0
871;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50770;Don't stop 'til you get __;3-4;179530;184510;4980;0;0
872;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50771;Don't stop 'til you get __;3-4;184510;188930;4420;0;0
873;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50772;Don't stop 'til you get __;3-4;188930;191870;2940;0;0
874;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50773;Don't stop 'til you get __;3-4;191870;195990;4120;0;0
875;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50774;Don't stop 'til you get __;3-4;195990;197880;1890;0;0
876;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50775;Don't stop 'til you get __;3-4;197880;204240;6360;0;0
877;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50776;Don't stop 'til you get __;3-4;204240;208790;4550;0;0
878;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50777;Don't stop 'til you get __;3-4;208790;212530;3740;0;0
879;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50782;Don't stop 'til you get __;3-4;225290;225440;150;0;0
880;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50783;Don't stop 'til you get __;3-4;225440;225690;250;0;0
881;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50784;Don't stop 'til you get __;3-4;225690;225870;180;0;0
882;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50785;Don't stop 'til you get __;3-4;225870;225990;120;0;0
883;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50786;Don't stop 'til you get __;3-4;225990;226660;670;0;0
884;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50787;Don't stop 'til you get __;3-4;226660;226810;150;0;0
885;587;h6t2n_Tbu3E;2486;Michael Jackson;935;don't stop til you get enough;enough;enough;50788;Don't stop 'til you get __;3-4;226810;227240;430;0;0
886;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2848;Just a second we're not broken just bent, and we can __ to love again;3-4;54640;60490;5850;0;0
887;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2850;We're not broken just bent, and we can __ to love again;3-4;66000;72680;6680;0;0
888;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2864;Just a second we're not broken just bent and we can __ to love again;3-4;122620;128590;5970;0;0
889;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2866;You're not broken just bent and we can __ to love again;3-4;134260;139400;5140;0;0
890;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2877;Just a second we're not broken just bent and we can __ to love again;3-4;168320;174250;5930;0;0
891;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2879;That we're not broken just bent and we can __ to love again;3-4;179480;184140;4660;0;0
892;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2882;Just a second we're not broken just bent, and we can __ to love again;3-4;188540;194350;5810;0;0
893;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2884;That we're not broken just bent, and we can __ to love again;3-4;199600;205990;6390;0;0
894;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2886;Oh we can __ to love again;3-4;205990;210740;4750;0;0
895;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2887;Oh we can __ to love again oh oh;3-4;210740;218820;8080;0;0
896;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2888;Oh that we're not broken just bent and we can __ to love again;3-4;218820;243000;24180;0;0
897;107;KUmZp8pR1uc;57;Amy Winehouse;108;rehab;learn;learn;6083;That I can't __ from Mr. Hathaway;3-4;47080;54350;7270;0;2000
898;112;8EWINVP3B9A;66;Cher Lloyd;113;i wish;learn;learn;6270;Yeah, you like to run your mouth, well you about to __ a lesson, girl;3-4;135680;138280;2600;1;0
899;188;o1tj2zJ2Wvg;364;Guns N' Roses;193;welcome to the jungle;learn;learn;10610;Ya __ to live like an animal in the jungle where we play;3-4;119470;123190;3720;1;0
900;338;N6O2ncUKvlg;826;Nelly;348;just a dream;learn;learn;17098;More and more I miss her, when will I __;3-4;103790;106590;2800;0;0
901;350;otCpCn0l4Wo;970;MC Hammer;361;u can't touch this;learn;learn;17910;Or a tape to __ what it's gonna take;3-4;83480;86150;2670;0;0
902;410;CTAud5O7Qqk;1810;Modest Mouse;426;float on;learn;learn;20317;It was worth it just to __ some sleight of hand;3-4;77800;80660;2860;0;0
903;503;2vjPBrBU-TM;2417;Sia;768;chandelier;learn;learn;40666;Can't feel anything, when will I __;3-4;13380;16140;2760;0;0
904;583;MbtajuiuLMU;2412;Maroon 5;907;if i never see your face again;learn;learn;49055;It makes you burn to __ you're not the only one;3-4;28060;32509;4449;0;0
905;583;MbtajuiuLMU;2412;Maroon 5;907;if i never see your face again;learn;learn;49068;It makes you burn to __ you're with another man;3-4;86360;90930;4570;0;0
906;657;qdo_-U4PEsk;3092;Clean Bandit & Jess Glynne;2088;Real love;learn;learn;109103;Time won't waste, and we just __;3-4;147970;151930;3960;0;0
907;98;oTbcO9qaE5g;49;Cher;99;believe;through;through;5652;And I can't break __;3-4;35460;39150;3690;0;0
908;162;MS91knuzoOA;351;Pearl Jam;167;jeremy;surprise;surprise;9396;He hit me with a __ left;3-4;96450;100610;4160;1;0
909;258;OjyZKfdwlng;427;Warrant;264;cherry pie;surprise;surprise;12964;cool drink of water such a sweet __;3-4;72350;75200;2850;1;0
910;324;HAfFfqiYLp0;809;Kanye West;334;all of the lights;surprise;surprise;15901;To my __, a ***** replacing me;3-4;75180;78050;2870;1;0
911;491;mOHWZmREuvA;1787;Two Door Cinema Club;399;changing of the seasons;surprise;surprise;19292;But it was no __;3-4;16470;20680;4210;0;0
912;390;SDTZ7iX4vTQ;1792;Foster the People;405;pumped up kicks;surprise;surprise;19608;And he's bringing me a __;3-4;100750;104900;4150;0;0
913;511;CEUg7OplvIQ;2427;Katy Perry;778;birthday;surprise;surprise;41335;So cover your eyes, I have a __;3-4;22910;26820;3910;0;0
914;542;Qc9c12q3mrc;2445;Avicii;812;addicted to you;surprise;surprise;43675;Guess I should have seen it coming; caught me by __;3-4;20100;27720;7620;0;0
915;589;-ScjucUV8v0;2455;Christina Aguilera;943;candyman;surprise;surprise;51310;We shook the paparazzi for a big __;3-4;46840;49680;2840;0;0
916;654;bAUlfyFh0sI;3090;BookBox;2085;The Greatest Treasure;surprise;surprise;108933;they all exclaimed in __.;3-4;272940;276940;4000;0;0
917;624;zAwpV2f4Wok;2555;jonas brothers;2059;Play my music;surprise;surprise;107661;'Hey guys, I got a __ for you';3-4;7830;12280;4450;0;0
918;57;bnVUHWCynig;23;Beyoncé;58;halo;built;build;3494;Remember those walls I __;3-4;25120;28160;3040;0;0
919;60;gtOV7bp-gys;25;Robbie Williams;61;candy;business;business;3620;Candice's inner __;3-4;9360;11620;2260;1;0
920;157;ewRjZoRtu0Y;174;M.I.A;159;paper planes;business;business;9125;So, uh, no funny __;3-4;153320;155850;2530;1;0
921;392;OePvsCfKHJg;1794;Phoenix;407;trying to be cool;business;business;19654;Open for __ says it all;3-4;75000;76770;1770;0;0
922;392;OePvsCfKHJg;1794;Phoenix;407;trying to be cool;business;business;19671;Open for __ says it all;3-4;145770;147990;2220;0;0
923;440;dZLfasMPOU4;2214;Fountains of Wayne;459;stacy's mom;business;business;21236;Did your mom get back from her __ trip? (business trip);3-4;39640;48220;8580;0;0
924;440;dZLfasMPOU4;2214;Fountains of Wayne;459;stacy's mom;business;business;21236;Did your mom get back from her business trip? (__ trip);3-4;39640;48220;8580;0;0
925;543;7-7knsP2n5w;2435;Shakira;813;dare (la la la);business;business;43722;You know I like you, and nobody's __;3-4;104880;106770;1890;1;0
926;315;QK8mJJJvaes;3091;Macklemore & Ryan Lewis;2086;Thrift shop feat. wanz;business;business;108995;I call that getting tricked by __;3-4;164030;166560;2530;0;0
927;60;gtOV7bp-gys;25;Robbie Williams;61;candy;notice;notice;3621;She wants the boys to __;3-4;11620;13540;1920;1;0
928;190;XFkzRNyygfk;365;Radiohead;195;creep;notice;notice;10734;I want you to __;3-4;102180;107470;5290;1;0
929;230;pT68FS3YbQ4;391;The Strokes;236;you only live once;notice;notice;12183;Oh men don't __ what they got;3-4;99750;104190;4440;1;0
930;535;SDP-TGE9AYs;2452;U2;805;moment of surrender;notice;notice;43211;I did not __ the passers by;3-4;145720;151720;6000;0;0
931;535;SDP-TGE9AYs;2452;U2;805;moment of surrender;notice;notice;43212;And they did not __ me;3-4;151720;156500;4780;0;0
932;535;SDP-TGE9AYs;2452;U2;805;moment of surrender;notice;notice;43231;I did not __ the passers by;3-4;239320;245410;6090;0;0
933;535;SDP-TGE9AYs;2452;U2;805;moment of surrender;notice;notice;43232;And they did not __ me;3-4;245410;304850;59440;0;0
934;535;SDP-TGE9AYs;2452;U2;805;moment of surrender;notice;notice;43241;I did not __ the passers by;3-4;338750;344310;5560;0;0
935;535;SDP-TGE9AYs;2452;U2;805;moment of surrender;notice;notice;43242;And they did not __ me;3-4;344310;424000;79690;0;0
936;60;gtOV7bp-gys;25;Robbie Williams;61;candy;learning;learn;3651;And __ how to fix them;3-4;79670;81710;2040;1;0
937;372;_nW5AF0m9Zw;1781;The XX;387;angels;learning;learn;19003;I am __ about you;3-4;56850;59640;2790;0;0
938;437;fV4DiAyExN0;2151;Hoobastank;454;the reason;learning;learn;21010;But I continue __;3-4;25800;31610;5810;0;0
939;515;gfA-tPKPoNs;2432;Owl City;782;beautiful times;learning;learn;41693;But I'm __ how to be stronger;3-4;180060;183150;3090;0;0
940;377;ghb6eDopW8I;1784;Of Monsters and Men;392;little talks;disappear;disappear;19216;I watched you __;3-4;160920;163250;2330;0;-1000
941;517;Qtb11P1FWnc;2434;Coldplay;784;magic;disappear;disappear;41747;And with all your magic, I __ from view;3-4;129830;140060;10230;0;0
942;624;zAwpV2f4Wok;2555;jonas brothers;2059;Play my music;disappear;disappear;107624;One good song, they __;3-4;48910;51680;2770;0;0
943;76;F3EG4olrFjY;31;Olly Murs;77;dance with me tonight;minute;minute;4352;I was wondering if you and me could spend a __;3-4;33500;36220;2720;0;0
944;78;Tff2oE31Mlw;32;Chris Brown;79;love more;minute;minute;4463;One __ I hate you, then I love you;3-4;49370;52220;2850;1;0
945;78;Tff2oE31Mlw;32;Chris Brown;79;love more;minute;minute;4482;One __ I hate you, then I love you;3-4;104190;107050;2860;1;0
946;474;Ve9cBwI-pAg;36;Lily Allen;83;somewhere only we know;minute;minute;10464;And if you have a __, why don't we go;3-4;111790;117820;6030;0;0
947;474;Ve9cBwI-pAg;36;Lily Allen;83;somewhere only we know;minute;minute;10475;And if you have a __, why don't we go;3-4;167580;173820;6240;0;0
948;85;DGIgXP9SvB8;38;will.i.am;86;#thatpower;Minute;minute;4867;__, hour, bigger, better, stronger, power;3-4;53500;59330;5830;1;0
949;85;DGIgXP9SvB8;38;will.i.am;86;#thatpower;minute;minute;4891;And I’m loving every second __, hour, bigger, better, stronger, power;3-4;125780;134360;8580;1;0
950;85;DGIgXP9SvB8;38;will.i.am;86;#thatpower;minute;minute;4922;And I'm loving every second, __, hour, bigger, better, stronger, power;3-4;223280;231670;8390;1;0
951;85;DGIgXP9SvB8;38;will.i.am;86;#thatpower;minute;minute;4928;And I'm loving every second, __, hour, bigger, better, stronger, power;3-4;246810;254150;7340;1;0
952;85;DGIgXP9SvB8;38;will.i.am;86;#thatpower;minute;minute;4929;And I'm loving every second, __, hour, bigger, better, stronger, power;3-4;254150;293000;38850;1;0
953;479;lZHoci2Wjs0;365;Radiohead;196;karma police;minute;minute;10784;For a __ there;3-4;155280;158530;3250;0;0
954;479;lZHoci2Wjs0;365;Radiohead;196;karma police;minute;minute;10786;Phew, for a __ there;3-4;167080;171030;3950;0;0
955;479;lZHoci2Wjs0;365;Radiohead;196;karma police;minute;minute;10789;For a __ there;3-4;191280;196700;5420;0;0
956;479;lZHoci2Wjs0;365;Radiohead;196;karma police;minute;minute;10791;Phew, for a __ there;3-4;205860;209340;3480;0;0
957;298;sRYNYb30nxU;572;The Darkness;306;i believe in a thing called love;minute;minute;14746;I want to kiss you every __, every hour, every day;3-4;68050;75520;7470;0;0
958;320;yyr2gEouEMM;806;Kendrick Lamar;330;poetic justice;minute;minute;15532;Every second, every __, man I swear that she can get it;3-4;0;3110;3110;1;0
